card_id,card_name,card_yomi,culture,cost,card_type,power,power_disp,power_attacker,mana,rare,race,race_text,body_text,flavor_text,illustrator,voice_actor,series_title,create_disp,break_disp,super_dimensional_spell_text,super_dimensional_spell_related_cards,psychic_creature_related_cards,twinpact_related_cards,related_cards,final_forbidden_field_css,name,civilization,keyword,nd_legal,text,tags,source,source_url
298200,カチコミの哲,チェーン・アーム・トライブ,自然,3,サイキック・クリーチャー,,2000,+,,PS,ビーストフォーク/ハンター,ビーストフォーク/ハンター,"■P'S覚醒リンク：自分のターン開始時または自分の《紅蓮の怒 鬼流院 刃》がバトルゾーンに出た時、自分の《紅蓮の怒 鬼流院 刃》と《魂の大番長「四つ牙」》があれば、そのクリーチャーとこのクリーチャーをすべて裏返し《バンカラ大親分 メンチ斬ルゾウ》にリンクさせる。
■ハンティング",刃のアニキ！四つ牙番長！あのすげぇ技、見せてやりたいんだな！！――カチコミの哲,kawasumi,高橋伸也,燃えよ紅蓮のガイアール,-,0,「燃えよ紅蓮のガイアール」を購入、または下記に表示している対象カードを生成することで獲得します,298000,"298200,298500",,,,カチコミの哲,自然,"ハンティング,P'S覚醒リンク",0,"■P'S覚醒リンク：自分のターン開始時または自分の《紅蓮の怒 鬼流院 刃》がバトルゾーンに出た時、自分の《紅蓮の怒 鬼流院 刃》と《魂の大番長「四つ牙」》があれば、そのクリーチャーとこのクリーチャーをすべて裏返し《バンカラ大親分 メンチ斬ルゾウ》にリンクさせる。
■ハンティング",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
298400,紅蓮の怒 鬼流院 刃,ぐれんのいかり きりゅういん じん,火自然,7,サイキック・クリーチャー,,7000,,,PS,ビースト・コマンド/ハンター,ビースト・コマンド/ハンター,"■自分の自然または火のハンターがバトルに勝った時、自分の超次元ゾーンまたはマナゾーンから、そのハンターよりコストが小さく、このターンにバトルゾーンに出たクリーチャーとは異なる名前のハンター1枚をバトルゾーンに出してもよい。
■W・ブレイカー
（覚醒リンク後：《バンカラ大親分 メンチ斬ルゾウ》）",紅蓮の怒りに、仲間も奮い立つ。,Kazuo Matsushima,小島史裕,燃えよ紅蓮のガイアール,-,0,「燃えよ紅蓮のガイアール」を購入、または下記に表示している対象カードを生成することで獲得します,298000,"298400,298500",,,,紅蓮の怒 鬼流院 刃,火自然,W・ブレイカー,0,"■自分の自然または火のハンターがバトルに勝った時、自分の超次元ゾーンまたはマナゾーンから、そのハンターよりコストが小さく、このターンにバトルゾーンに出たクリーチャーとは異なる名前のハンター1枚をバトルゾーンに出してもよい。
■W・ブレイカー
（覚醒リンク後：《バンカラ大親分 メンチ斬ルゾウ》）",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
293120,時空の火焔ボルシャック・ドラゴン,じくうのかえんボルシャック・ドラゴン,火,7,サイキック・クリーチャー,,6000,+,,PS,アーマード・ドラゴン,アーマード・ドラゴン,"■攻撃中、自分の墓地にある火のカード1枚につきパワーを+1000する。
■W・ブレイカー
■覚醒：バトルに勝った時、このクリーチャーを《勝利の覚醒者ボルシャック・メビウス》のほうに裏返す。",どんどんいっきますよーっ！――コッコ・ルピコ,MATSUMOTO EIGHT,指出毬亜,LEGEND OF PLAY'S 2023,-,0,,,"293120,293220",,,,時空の火焔ボルシャック・ドラゴン,火,"W・ブレイカー,覚醒",1,"■攻撃中、自分の墓地にある火のカード1枚につきパワーを+1000する。
■W・ブレイカー
■覚醒：バトルに勝った時、このクリーチャーを《勝利の覚醒者ボルシャック・メビウス》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
290600,ホワイト・TENMTH・カイザー,ホワイト・テンムス・カイザー,光,7,サイキック・クリーチャー,,6000,,,PS,ホワイト・コマンド・ドラゴン/エイリアン,ホワイト・コマンド・ドラゴン/エイリアン,"■攻撃する時、自分の墓地から呪文1枚を手札に戻してもよい。
■W・ブレイカー
（覚醒リンク後：《シャチホコ・GOLDEN・ドラゴン》）",輝く天の力を持つ龍は、その光で世界を照らす。,Toshiaki Takayama,小島史裕,LEGEND OF PLAY'S 2023,-,0,下記に表示している対象カードをパックから入手、または生成することで獲得します,294200,"290600,296100",,,,ホワイト・TENMTH・カイザー,光,W・ブレイカー,0,"■攻撃する時、自分の墓地から呪文1枚を手札に戻してもよい。
■W・ブレイカー
（覚醒リンク後：《シャチホコ・GOLDEN・ドラゴン》）",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
292400,ブラック・WILLOW・カイザー,ブラック・ウイロウ・カイザー,闇,7,サイキック・クリーチャー,,6000,,,PS,ブラック・コマンド・ドラゴン/エイリアン,ブラック・コマンド・ドラゴン/エイリアン,"■攻撃する時、そのターン、相手のクリーチャー1体のパワーを-3000する。
■W・ブレイカー
■P'S覚醒リンク：自分のターン開始時または自分の《レッド・ABYTHEN・カイザー》がバトルゾーンに出た時、自分の《レッド・ABYTHEN・カイザー》と《ホワイト・TENMTH・カイザー》があれば、そのクリーチャーとこのクリーチャーをすべて裏返し《シャチホコ・GOLDEN・ドラゴン》にリンクさせる。",漆黒の意思の力を持つ龍は、その闇で世界を識る。,Toshiaki Takayama,小島史裕,LEGEND OF PLAY'S 2023,-,0,下記に表示している対象カードをパックから入手、または生成することで獲得します,294200,"292400,296100",,,,ブラック・WILLOW・カイザー,闇,"W・ブレイカー,P'S覚醒リンク",0,"■攻撃する時、そのターン、相手のクリーチャー1体のパワーを-3000する。
■W・ブレイカー
■P'S覚醒リンク：自分のターン開始時または自分の《レッド・ABYTHEN・カイザー》がバトルゾーンに出た時、自分の《レッド・ABYTHEN・カイザー》と《ホワイト・TENMTH・カイザー》があれば、そのクリーチャーとこのクリーチャーをすべて裏返し《シャチホコ・GOLDEN・ドラゴン》にリンクさせる。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
293100,時空の火焔ボルシャック・ドラゴン,じくうのかえんボルシャック・ドラゴン,火,7,サイキック・クリーチャー,,6000,+,,PS,アーマード・ドラゴン,アーマード・ドラゴン,"■攻撃中、自分の墓地にある火のカード1枚につきパワーを+1000する。
■W・ブレイカー
■覚醒：バトルに勝った時、このクリーチャーを《勝利の覚醒者ボルシャック・メビウス》のほうに裏返す。",戦いを通じて、ボルシャックは覚醒する。,NINNIN,高橋伸也,LEGEND OF PLAY'S 2023,-,0,,,"293100,293200",,,,時空の火焔ボルシャック・ドラゴン,火,"W・ブレイカー,覚醒",1,"■攻撃中、自分の墓地にある火のカード1枚につきパワーを+1000する。
■W・ブレイカー
■覚醒：バトルに勝った時、このクリーチャーを《勝利の覚醒者ボルシャック・メビウス》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
293300,レッド・ABYTHEN・カイザー,レッド・エビセン・カイザー,火,7,サイキック・クリーチャー,,6000,,,PS,レッド・コマンド・ドラゴン/エイリアン,レッド・コマンド・ドラゴン/エイリアン,"■相手がこのクリーチャーを選んだ時、相手のマナゾーンにあるカードをすべて墓地に置く。
■W・ブレイカー
（覚醒リンク後：《シャチホコ・GOLDEN・ドラゴン》）",燃え盛る深淵の力を持つ龍は、その炎で世界を焼き尽くす。,Toshiaki Takayama,小島史裕,LEGEND OF PLAY'S 2023,-,0,下記に表示している対象カードをパックから入手、または生成することで獲得します,294200,"293300,296100",,,,レッド・ABYTHEN・カイザー,火,W・ブレイカー,0,"■相手がこのクリーチャーを選んだ時、相手のマナゾーンにあるカードをすべて墓地に置く。
■W・ブレイカー
（覚醒リンク後：《シャチホコ・GOLDEN・ドラゴン》）",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
275120,流星のフォーエバー・カイザー,りゅうせいのフォーエバー・カイザー,火,6,サイキック・クリーチャー,,6000,,,PS,レッド・コマンド・ドラゴン/ハンター,レッド・コマンド・ドラゴン/ハンター,"■相手のサイキック・クリーチャーはプレイヤーを攻撃できない。
■W・ブレイカー
（覚醒リンク後：《星龍王ガイアール・リュウセイドラゴン》）",俺達は姫を守るために、ゾルゲと戦わねばならぬ！――流星のフォーエバー・カイザー,tessy,武内駿輔,希望の王女,-,0,下記に表示している対象カードをパックから入手することで獲得します,273920,"275120,275420",,,,流星のフォーエバー・カイザー,火,W・ブレイカー,0,"■相手のサイキック・クリーチャーはプレイヤーを攻撃できない。
■W・ブレイカー
（覚醒リンク後：《星龍王ガイアール・リュウセイドラゴン》）",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
275220,ウコン・ピッピー,ウコン・ピッピー,火,3,サイキック・クリーチャー,,1000,,,PS,ファイアー・バード/ハンター,ファイアー・バード/ハンター,"■自分のドラゴンすべてのパワーは+2000される。
（覚醒リンク後：《星龍王ガイアール・リュウセイドラゴン》）",某、リュウセイ殿と一緒に戦えて幸せですッピ！――ウコン・ピッピー,tessy,小堀真生,希望の王女,-,0,下記に表示している対象カードをパックから入手することで獲得します,273920,"275220,275420",,,,ウコン・ピッピー,火,,0,"■自分のドラゴンすべてのパワーは+2000される。
（覚醒リンク後：《星龍王ガイアール・リュウセイドラゴン》）",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
275320,サコン・ピッピー,サコン・ピッピー,火,2,サイキック・クリーチャー,,3000,,,PS,ファイアー・バード/ハンター,ファイアー・バード/ハンター,■P'S覚醒リンク：自分のターン開始時または自分の《流星のフォーエバー・カイザー》がバトルゾーンに出た時、自分の《流星のフォーエバー・カイザー》と《ウコン・ピッピー》があれば、そのクリーチャーとこのクリーチャーを裏返し《星龍王ガイアール・リュウセイドラゴン》にリンクさせる。,リュウセイ様！私たちがサポートしますッピ！――サコン・ピッピー,tessy,秋山絵理,希望の王女,-,0,下記に表示している対象カードをパックから入手することで獲得します,273920,"275320,275420",,,,サコン・ピッピー,火,P'S覚醒リンク,0,■P'S覚醒リンク：自分のターン開始時または自分の《流星のフォーエバー・カイザー》がバトルゾーンに出た時、自分の《流星のフォーエバー・カイザー》と《ウコン・ピッピー》があれば、そのクリーチャーとこのクリーチャーを裏返し《星龍王ガイアール・リュウセイドラゴン》にリンクさせる。,,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
