card_id,name,trigger,timing,source_zone,target_zone,target_scope,condition_signals,cost_signals,output_signals,restriction_breaks,repeatability,uncertainty,vulnerability,win_contribution,matchup_roles,earliest_turn,state_delta_json,created_at,updated_at
101300,散舞特機サンマイダー,出た時,late,deck;hand;battle_zone,hand;battle_zone,self;random,needs_mana;needs_hand;needs_board,high_cost,hand_plus;board_plus;search,,single_use_or_static,random,hand_disruption;creature_removal,payoff,anti_control,7,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 1, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""stability"": 1, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1013000,命翼ノ裁キ,常在,mid,deck;hand;graveyard;shield,graveyard,self;spell,needs_hand;needs_graveyard;needs_shield;needs_spell_cast,mid_cost;additional_resource_cost,graveyard_plus;shield_plus;repeatable_action,replacement_or_immunity,repeatable_candidate,topdeck_dependent,graveyard_or_stack_hate;spell_lock;hand_disruption;has_resilience,,anti_aggro;anti_control;graveyard_plan,4,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 2, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 2, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 1, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 1, ""replacement_shield"": 0, ""resource_loop"": 2, ""shield"": 1, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1014000,The 塩ラー漢,シールドトリガー,defensive_reactive,,,,needs_shield,mid_cost,,,single_use_or_static,deterministic_or_text_unknown,,,anti_aggro,4,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
101500,電脳海王ネオングライド,出た時,mid,hand;battle_zone,hand;battle_zone,opponent;creature,needs_board,mid_cost,hand_plus;board_plus;board_control,,repeatable_candidate,deterministic_or_text_unknown,creature_removal,,anti_aggro;anti_combo;anti_control,6,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 2, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 1, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""stability"": 1, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1015000,夜の青守銀 シャイン,シールドトリガー,defensive_reactive,,,opponent;creature,needs_shield,low_cost,,,single_use_or_static,optional,,,anti_aggro,3,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": -2, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 1, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
101600,デモメイト・エリダヌス,常在,mid,,,self;power_limited;all,,mid_cost,,,single_use_or_static,deterministic_or_text_unknown,,damage_push,,4,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1016000,リンネノ裁徒,出た時,early,hand;mana;battle_zone,hand;battle_zone,self;opponent;spell,needs_mana_zone;needs_board,low_cost,board_plus,,single_use_or_static,optional,creature_removal,,anti_aggro,3,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": -2, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 1, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1017000,献身の守り 最世,使用時,early,,,,,low_cost,,,single_use_or_static,deterministic_or_text_unknown,,,,2,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
101800,マリブ・ダンサー,使用時,early,,,,,low_cost,,,single_use_or_static,deterministic_or_text_unknown,,,anti_aggro,3,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1018000,ハヤテノ裁徒,常在,early,,,self;spell;cost_limited,,low_cost,,,single_use_or_static,deterministic_or_text_unknown,,,,2,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
101900,メディカル・アルナイル,常在,early,hand,hand;graveyard,self,,low_cost,hand_plus;board_control;recursion,replacement_or_immunity,recursion_candidate,deterministic_or_text_unknown,has_resilience,,anti_aggro;anti_combo;anti_control,2,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": -1, ""board_persistence"": 2, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 2, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 1, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 1, ""replacement_shield"": 0, ""resource_loop"": 1, ""shield"": 0, ""stability"": 1, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1019000,シンクロ・シールド,常在,mid,deck;shield,,self;creature;spell;cost_limited,needs_shield;needs_spell_cast,mid_cost,graveyard_plus;shield_plus;spell_cast,replacement_or_immunity,repeatable_candidate,topdeck_dependent,spell_lock;has_resilience,,anti_aggro,5,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 2, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 2, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 1, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 1, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 1, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
10200,月光の守護者ディア・ノーク,使用時,mid,,,opponent,,mid_cost,,,single_use_or_static,deterministic_or_text_unknown,,,anti_aggro,4,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": -2, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 1, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
102000,ゴッド・シグナル,シールドトリガー,defensive_reactive,deck;hand,hand,self,needs_shield,low_cost,hand_plus;search,,single_use_or_static,deterministic_or_text_unknown,,,anti_aggro;anti_control,2,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 1, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""stability"": 1, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1020000,最高学府 インテリエイル,常在,late,deck;hand,,self;spell;cost_limited,needs_mana;needs_hand;needs_spell_cast;needs_payoff,high_cost;cost_bypass,cost_bypass;spell_cast,cost_bypass,repeatable_candidate,deterministic_or_text_unknown,spell_lock;hand_disruption,payoff,,3,"{""action_window"": 1, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 1, ""tempo"": 2, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
102100,封魔グレモリー,シールドトリガー,defensive_reactive,,,,needs_shield,mid_cost,,,single_use_or_static,deterministic_or_text_unknown,,,anti_aggro,4,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1021000,絶海の虎将 ティガウォック,出た時,late,hand;battle_zone,battle_zone,self;creature;cost_limited,needs_mana;needs_board,high_cost,board_plus,,single_use_or_static,deterministic_or_text_unknown,creature_removal,payoff,anti_aggro,7,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
102200,深塊機士ガニスター,常在,early,,battle_zone,self;creature;cost_limited;civilization_limited,,low_cost,board_plus,,single_use_or_static,deterministic_or_text_unknown,,,,3,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1022000,偉大なる魔術師 コギリーザ,使用時,mid,deck;graveyard,graveyard,creature;spell;evolution;cost_limited,needs_graveyard;needs_evolution_base;needs_spell_cast;needs_evolution_stack;needs_payoff,mid_cost;additional_resource_cost;cost_bypass,graveyard_plus;cost_bypass;repeatable_action;evolution_stack_manipulation;spell_cast,cost_bypass;replacement_or_immunity,repeatable_candidate,deterministic_or_text_unknown,graveyard_or_stack_hate;spell_lock;has_resilience,,anti_control;graveyard_plan,3,"{""action_window"": 1, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 2, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 1, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 1, ""replacement_shield"": 0, ""resource_loop"": 3, ""shield"": 0, ""summon_permission"": 1, ""tempo"": 2, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
102300,封魔フォルカロル,出た時,early,hand;battle_zone,battle_zone,,needs_hand;needs_board,low_cost,graveyard_plus;board_plus,,single_use_or_static,deterministic_or_text_unknown,hand_disruption;creature_removal,,,2,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 1, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1023000,蓄積された魔力の波濤,常在,late,deck;hand;graveyard,hand,self;opponent;creature,needs_mana;needs_graveyard;needs_evolution_stack,high_cost,hand_plus;board_control;evolution_stack_manipulation,,single_use_or_static,deterministic_or_text_unknown,graveyard_or_stack_hate,payoff,anti_aggro;anti_combo;anti_control;graveyard_plan,7,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 2, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 1, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 1, ""shield"": 0, ""stability"": 1, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
102400,魔刻の斬将オルゼキア,出た時,late,battle_zone,graveyard;battle_zone,self;opponent;creature,needs_mana;needs_board,high_cost,board_control,,single_use_or_static,opponent_dependent,creature_removal,payoff,anti_aggro;anti_combo,7,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 2, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
